new,host,ttl,a,soa,status_code,cname,caa,mx,ns,txt,aaaa,cdn,cdn-name
,api-lexium.bitgo.com,300,"104.18.0.206, 104.18.1.206","{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,api-linecorp.bitgo.com,300,"104.18.1.206, 104.18.0.206","{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,api-linejp.bitgo.com,300,"104.18.1.206, 104.18.0.206","{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,api-lmax.bitgo.com,300,"104.18.0.206, 104.18.1.206","{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,api-lvcjp.bitgo.com,1800,,"{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,api-maicoin.bitgo.com,300,"104.18.1.206, 104.18.0.206","{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,api-matrix.bitgo.com,300,"104.18.0.206, 104.18.1.206","{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,api-mps.bitgo.com,1800,,"{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,api-nexo.bitgo.com,1800,,"{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,api-nicehash.bitgo.com,300,"104.18.1.206, 104.18.0.206","{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,api-nukkleuscapital.bitgo.com,300,"104.18.1.206, 104.18.0.206","{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,api-okcoin.bitgo.com,300,"104.18.0.206, 104.18.1.206","{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,api-pandaexchange.bitgo.com,300,"104.18.0.206, 104.18.1.206","{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,api-paxful.bitgo.com,300,"104.18.1.206, 104.18.0.206","{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,api-plutusds.bitgo.com,300,"104.18.0.206, 104.18.1.206","{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,api-premium.bitgo.com,300,"104.18.0.206, 104.18.1.206","{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,api-rekeningku.bitgo.com,300,"104.18.0.206, 104.18.1.206","{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,api-samsa.bitgo.com,293,"188.114.99.229, 188.114.98.229","{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,api-sbivc.bitgo.com,1800,,"{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,api-sci.bitgo.com,300,"104.18.0.206, 104.18.1.206","{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,api-skoopmedia.bitgo.com,300,"104.18.0.206, 104.18.1.206","{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
,api-solidus.bitgo.com,300,"104.18.0.206, 104.18.1.206","{'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'bitgo.com', 'ns': 'kip.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2344509778, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,
