input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,csp_domains_,final_url
https://googleads.g.doubleclick.net,Enterprise Advertising & Analytics Solutions - Google Marketing Platform,200,128632,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T08:16:09Z,2023-09-11T08:16:08Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,77fce969f6da9c23b46a4179eeece1a8,cd9aec87aa4ae96416bd900a0b81fba5a0f3f8e3b5fd4b2ea159059797f70790,True,ctls,marketingplatform.google.com,,443,https://googleads.g.doubleclick.net:443,https,sffe,text/html,GET,142.250.181.226,/,-1184133586,2a00:1450:4001:82a::2002,HTTP/3,2177,False,,,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,https://marketingplatform.google.com/about/enterprise/
https://hexagon-analytics.com,,404,129,hexagon-analytics.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-31T00:00:00Z,2023-12-01T23:59:59Z,"CN=*.hexagon-analytics.com, O=Sift Science\, Inc., L=San Francisco, ST=California, C=US",*.hexagon-analytics.com,"Sift Science, Inc.",hexagon-analytics.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,871ef82fc553bf9f179e2c010aa0234a,151c286c6f01d67de081107c240696ff85f4aa2534068358bb84bcd902ff7c2a,True,ctls,hexagon-analytics.com,google,443,https://hexagon-analytics.com:443,https,nginx,application/json,GET,34.102.232.42,/,372024661,34.102.232.42,Nginx,2,False,True,,,
https://ib.adnxs.com,,404,,ib.adnxs.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-02-13T00:00:00Z,2024-03-15T23:59:59Z,"CN=*.adnxs.com, O=Xandr Inc., L=New York, ST=New York, C=US",*.adnxs.com,Xandr Inc.,adnxs.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,ff4755a60dbee0f07f67cedc8c272005,2337bd5ee4be3f42822efc81a3c918daff82a7d8c23731be9035faf9cc40fa2e,True,ctls,ib.adnxs.com,,443,https://ib.adnxs.com:443,https,nginx/1.21.3,text/html,GET,37.252.171.52,/,-1840324437,37.252.173.215,Nginx:1.21.3,1,False,,,,
https://idsync.rlcdn.com,,404,19,idsync.rlcdn.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-03-03T23:59:59Z,CN=*.rlcdn.com,*.rlcdn.com,,rlcdn.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3fc8fa523a85a5bb10ff986aa04b9bd5,8c8ca7a08ef7d057ed7958bd3015c8d4ee06c3b7f1e3ecfb9b70ab0ed214d00f,True,ctls,idsync.rlcdn.com,google,443,https://idsync.rlcdn.com:443,https,,text/plain,GET,35.244.174.68,/,-1654464406,35.244.174.68,HTTP/3,2,False,True,,,
https://insight.adsrvr.org,403 - Forbidden: Access is denied.,403,1233,insight.adsrvr.org,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-12T16:51:15Z,2024-05-13T16:51:14Z,CN=*.adsrvr.org,*.adsrvr.org,,adsrvr.org,"CN=GlobalSign GCC R3 DV TLS CA 2020, O=GlobalSign nv-sa, C=BE",GlobalSign GCC R3 DV TLS CA 2020,GlobalSign nv-sa,f79c5141df51cffd9e9cea4c7036588a,e68c571f6556fdc7e62e944d5f644f99c25aaf7a1da0f14714fcc9e2b0411832,True,ctls,insight.adsrvr.org,,443,https://insight.adsrvr.org:443,https,Microsoft-IIS/10.0,text/html,GET,52.223.40.198,/,1631801191,3.33.220.150,Windows Server,30,False,,,,
https://js.adsrvr.org/up_loader.1.1.0.js,,200,4593,js.adsrvr.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-12T16:51:15Z,2024-05-13T16:51:14Z,CN=*.adsrvr.org,*.adsrvr.org,,adsrvr.org,"CN=GlobalSign GCC R3 DV TLS CA 2020, O=GlobalSign nv-sa, C=BE",GlobalSign GCC R3 DV TLS CA 2020,GlobalSign nv-sa,f79c5141df51cffd9e9cea4c7036588a,e68c571f6556fdc7e62e944d5f644f99c25aaf7a1da0f14714fcc9e2b0411832,True,ctls,js.adsrvr.org,cloudfront,443,https://js.adsrvr.org:443/up_loader.1.1.0.js,https,AmazonS3,application/x-javascript,GET,108.138.15.119,/up_loader.1.1.0.js,677619060,108.138.15.119,Amazon Web Services,1,False,True,,,
https://lh3.googleusercontent.com,Error 400 (Bad Request)!!1,400,1555,lh3.googleusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T08:20:36Z,2023-09-11T08:20:35Z,CN=*.googleusercontent.com,*.googleusercontent.com,,*.cloudworkstations.googleusercontent.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,55ca5591d77287560ed9e230dfa4596d,985051251da4a63de545e8e66878622edca8c2a839b00f522a242cc213a8db24,True,ctls,lh3.googleusercontent.com,,443,https://lh3.googleusercontent.com:443,https,fife,text/html,GET,172.217.16.129,/,1427279934,2a00:1450:4001:812::2001,HTTP/3,12,False,,,,
https://magic.veriff.me,An error occurred on the server,404,1638,magic.veriff.me,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-11-26T23:59:59Z,CN=magic.veriff.me,magic.veriff.me,,*.veriff.me,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,31c456b3120b3e6e36fc6d2626a7e140,c5bf6368bf192340258ee3df3c44ce4ad1516d0a6235565f388431c2c6bb63c0,True,ctls,magic.veriff.me,cloudfront,443,https://magic.veriff.me:443,https,,text/html,GET,18.66.112.80,/,-2093919350,18.66.112.3,Amazon Web Services,61,False,True,,,
https://p.typekit.net,Adobe Fonts | Explore unlimited fonts,200,154700,fonts.adobe.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-15T00:00:00Z,2023-12-16T23:59:59Z,"CN=*.typekit.com, O=Adobe Inc., L=San Jose, ST=California, C=US",*.typekit.com,Adobe Inc.,typekit.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,dd40db78b9c73dbbb2ae84cef44634b4,cd14431f1c8f86d706d6c7df12191ddac4b741e930a5849abc7d39f262d0621e,True,ctls,fonts.adobe.com,,443,https://p.typekit.net:443,https,nginx,text/html,GET,2.21.20.215,/,1494302000,2a02:26f0:3100::1735:28c8,Ruby on Rails,1813,False,,True,,https://fonts.adobe.com/?ref=tk.com
https://pay.google.com/,Redirecting...,200,878,pay.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T08:16:17Z,2023-08-21T08:16:16Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,5c86a077182cd855f21b8d80b363100f,2aa97ca45c98e14d3cd12af65b396f1a51731b94ec4b5f705a8920116775adc2,True,ctls,pay.google.com,,443,https://pay.google.com:443,https,GSE,text/html,GET,66.102.1.92,/,302920777,2a00:1450:400c:c06::5c,OpenGSE,1,False,,,http:,https://pay.google.com/payments/home
https://pay.google.com/gp/p/js/pay.js,,200,119234,pay.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T08:16:09Z,2023-09-11T08:16:08Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,77fce969f6da9c23b46a4179eeece1a8,cd9aec87aa4ae96416bd900a0b81fba5a0f3f8e3b5fd4b2ea159059797f70790,True,ctls,pay.google.com,,443,https://pay.google.com:443/gp/p/js/pay.js,https,ESF,application/javascript,GET,74.125.140.92,/gp/p/js/pay.js,302920777,2a00:1450:400c:c06::5c,HTTP/3,310,False,,,,
https://pixel.advertising.com,,404,,ups.analytics.yahoo.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-21T00:00:00Z,2023-08-16T23:59:59Z,"CN=ups.analytics.yahoo.com, O=Oath Holdings Inc., L=Sunnyvale, ST=California, C=US",ups.analytics.yahoo.com,Oath Holdings Inc.,pixel.advertising.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,545b8ab5094fba0daf617c26ecdacb6c,5dfe8f1f5060f500c6d927b092929f9e911e7ac6749b85ee0a46ab9923d81709,True,ctls,ups.analytics.yahoo.com,,443,https://pixel.advertising.com:443,https,ATS/9.1.10.57,,GET,3.71.149.231,/,-1840324437,3.75.62.37,HSTS,1,False,,,,https://ups.analytics.yahoo.com/
https://pixel.rubiconproject.com,,404,,pixel.rubiconproject.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-03-05T00:00:00Z,2024-04-03T23:59:59Z,"CN=*.rubiconproject.com, O=Magnite\, Inc., L=Los Angeles, ST=California, C=US",*.rubiconproject.com,"Magnite, Inc.",rubiconproject.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,028b9726d0f993c7475e2eae74d0fb86,19d85b7eed6b7671607f27c694a888728646814bfe110a5828067c04f3948738,True,ctls,pixel.rubiconproject.com,,443,https://pixel.rubiconproject.com:443,https,,,GET,69.173.144.138,/,-1840324437,69.173.144.165,,1,False,,,,
https://player.vimeo.com/,Features and Tools | Vimeo,200,163607,vimeo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-21T00:00:00Z,2023-09-20T23:59:59Z,"CN=vimeo.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",vimeo.com,"Cloudflare, Inc.",vimeo.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",abfbe98ee21ae761e7c907a2c2b11739,194c25b1c83430e1b8571f3a61c8671e0c371c345f741e485c2458d8b9e2a85b,True,ctls,vimeo.com,cloudflare,443,https://player.vimeo.com:443,https,cloudflare,text/html,GET,162.159.128.61,/,1154390870,162.159.138.60,Varnish,1367,False,True,,https:,https://vimeo.com/features
https://rollout.ada.support/,,200,77,rollout.ada.support,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-29T23:59:59Z,CN=*.ada.support,*.ada.support,,*.ops.ada.support,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,d43a2011a0c87f3e6740bb5d6541909d,3dfcfa41a53c25c14d4be4ee3f421faeb8c75c85c773153bd4eea44343ae720f,True,ctls,rollout.ada.support,cloudfront,443,https://rollout.ada.support:443,https,AmazonS3,application/json,GET,143.204.215.52,/,15969793,143.204.215.126,Amazon Web Services,7,False,True,,,
https://s3.amazonaws.com/cdn.uphold.com/,,403,243,s3.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2023-12-20T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,,s3-deprecated.us-east-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3e6c74e7bcc0a301938b7a3509ca3ace,31494611b3e6659b4e9a3af805171907756aee7e37d017bcc27104768c785fbd,True,ctls,s3.amazonaws.com,,443,https://s3.amazonaws.com:443/cdn.uphold.com/,https,AmazonS3,application/xml,GET,52.217.168.120,/cdn.uphold.com/,-1132011480,52.216.8.85,Amazon Web Services,2,False,,,,
https://s3.us-west-2.amazonaws.com/,Cloud Object Storage – Amazon S3 – Amazon Web Services,200,75093,aws.amazon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,2024-03-07T23:59:59Z,CN=aws.amazon.com,aws.amazon.com,,1.aws-lbr.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,142203600fa2c4d1b20831103811f8d6,54108acd24884070f6280ba1133869ead976599d259f036c681587b6a5f081f5,,ctls,aws.amazon.com,,443,https://s3.us-west-2.amazonaws.com:443,https,Server,text/html,GET,52.92.161.128,/,1926562259,52.92.147.232,Handlebars,815,False,,,https://aws.demdex.net,https://aws.amazon.com/s3/
https://sandbox.plaid.com/link/heartbeat,,404,292,sandbox.plaid.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-16T00:00:00Z,2023-07-17T23:59:59Z,"CN=sandbox.plaid.com, O=Plaid Inc, L=San Francisco, ST=California, C=US, serialNumber=5185168, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",sandbox.plaid.com,Plaid Inc,development2.plaid.com,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,7b252d652e636d0ef93752ef7aca6be5,ba3127aed49b566c7e752b9ae1a825e584f65cc7734361285777201401ec2409,,ctls,sandbox.plaid.com,,443,https://sandbox.plaid.com:443/link/heartbeat,https,nginx,application/json,GET,52.200.200.82,/link/heartbeat,-1140096766,54.158.107.95,Nginx,9,False,,,,
https://services.cognitoforms.com,Cognito Forms: Free Online Form Builder,200,145397,www.cognitoforms.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-13T14:40:58Z,2023-08-07T20:21:40Z,"CN=*.cognitoforms.com, O=Cognito\, LLC, L=Columbia, ST=South Carolina, C=US",*.cognitoforms.com,"Cognito, LLC",cognitoforms.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",d469ceac6e466b00dbe6fc84fcf1585a,fac97233a5f875df902cbaebea2a61955c2da34fae2cf3db78918d83943d156c,True,ctls,www.cognitoforms.com,,443,https://services.cognitoforms.com:443,https,,text/html,GET,20.246.218.104,/,-569531743,20.246.218.104,Vue.js,175,False,,,https://*,https://www.cognitoforms.com/
https://simage2.pubmatic.com,,200,36,simage2.pubmatic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-20T00:00:00Z,2024-05-20T23:59:59Z,"CN=*.pubmatic.com, O=PubMatic\, Inc., L=Redwood City, ST=California, C=US",*.pubmatic.com,"PubMatic, Inc.",*.pubmatic.com,"CN=DigiCert Baltimore TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Baltimore TLS RSA SHA256 2020 CA1,DigiCert Inc,e1faee85011026d7552a10ac3650d163,7c11eb1456ee46183d425d24ccd5e5c159bd34da86b2f8bf362158c8b1acab6b,True,ctls,simage2.pubmatic.com,,443,https://simage2.pubmatic.com:443,https,nginx,text/html,GET,185.64.190.80,/,190856733,185.64.190.80,Nginx,5,False,,,,
https://ssl.google-analytics.com,Analytics Tools & Solutions for Your Business - Google Analytics,200,118545,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T08:16:09Z,2023-09-11T08:16:08Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,77fce969f6da9c23b46a4179eeece1a8,cd9aec87aa4ae96416bd900a0b81fba5a0f3f8e3b5fd4b2ea159059797f70790,True,ctls,marketingplatform.google.com,,443,https://ssl.google-analytics.com:443,https,sffe,text/html,GET,142.250.184.200,/,302920777,2a00:1450:4001:82a::2008,HTTP/3,1833,False,,,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,https://marketingplatform.google.com/about/analytics/
https://static.ada.support/,,403,275,static.ada.support,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-29T23:59:59Z,CN=*.ada.support,*.ada.support,,*.ops.ada.support,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,d43a2011a0c87f3e6740bb5d6541909d,3dfcfa41a53c25c14d4be4ee3f421faeb8c75c85c773153bd4eea44343ae720f,True,ctls,static.ada.support,cloudfront,443,https://static.ada.support:443,https,AmazonS3,application/xml,GET,18.66.147.95,/,852826940,18.66.147.113,Amazon Web Services,2,False,True,,,
https://stats.g.doubleclick.net,Analytics Tools & Solutions for Your Business - Google Analytics,200,118545,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T08:16:09Z,2023-09-11T08:16:08Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,77fce969f6da9c23b46a4179eeece1a8,cd9aec87aa4ae96416bd900a0b81fba5a0f3f8e3b5fd4b2ea159059797f70790,True,ctls,marketingplatform.google.com,,443,https://stats.g.doubleclick.net:443,https,sffe,text/html,GET,64.233.167.154,/,302920777,2a00:1450:400c:c0c::9c,HTTP/3,1833,False,,,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,https://marketingplatform.google.com/about/analytics/
https://sync.outbrain.com,OOPS! Page Not Found | Outbrain.com,404,15555,sync.outbrain.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-06T00:00:00Z,2023-11-28T23:59:59Z,"CN=*.outbrain.com, O=OUTBRAIN INC., L=New York, ST=New York, C=US",*.outbrain.com,OUTBRAIN INC.,outbrain.com,"CN=Thawte RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",Thawte RSA CA 2018,DigiCert Inc,3836eac483a5e177131fa77c7227f954,9954b05d178f2a3a3cff99974021f24ee95c508213f4dc6342721b3ceb19fd6b,True,ctls,sync.outbrain.com,,443,https://sync.outbrain.com:443,https,,text/html,GET,64.202.112.95,/,-1060002298,64.202.112.95,,1,False,,,,
https://trc.taboola.com,,200,66,trc.taboola.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,2023-12-31T23:59:59Z,"CN=*.taboola.com, O=TABOOLA.COM LTD, L=RAMAT GAN, C=IL",*.taboola.com,TABOOLA.COM LTD,taboolasyndication.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9f01043dd424a194cb4f53f7383d43b5,d984778a617e5f03b0f616b225b3490e43d83382a94e884a7ec7ea9df3334811,True,ctls,trc.taboola.com,fastly,443,https://trc.taboola.com:443,https,nginx,text/html,GET,151.101.193.44,/,-1840324437,2a04:4e42::300,Varnish,4,False,True,,,
https://uphold.ada.support/,Ada,200,3685,uphold.ada.support,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-29T23:59:59Z,CN=*.ada.support,*.ada.support,,*.ops.ada.support,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,d43a2011a0c87f3e6740bb5d6541909d,3dfcfa41a53c25c14d4be4ee3f421faeb8c75c85c773153bd4eea44343ae720f,True,ctls,uphold.ada.support,cloudfront,443,https://uphold.ada.support:443,https,CloudFront,text/html,GET,18.66.147.53,/,1532517062,18.66.147.104,HSTS,35,False,True,,*.headwayapp.co,
https://uphold.report-uri.com/r/d/csp/enforce,Report URI: Welcome to report-uri.com,200,30914,report-uri.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T22:25:38Z,2023-09-01T22:25:37Z,CN=report-uri.com,report-uri.com,,report-uri.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,1d0f8e4f5bf9633cdbfcbb6583324bda,9ddeca2dc60531cc71041b4d46618852ba3dad85373f43a2cd6bce4cddd18469,True,ctls,report-uri.com,cloudflare,443,https://uphold.report-uri.com:443/r/d/csp/enforce,https,cloudflare,text/html,GET,104.17.182.88,/r/d/csp/enforce,1222856628,2606:4700::6811:ba58,HTTP/3,534,False,True,,https://scotthelme.report-uri.com/r/d/csp/enforce,https://report-uri.com
https://ups.analytics.yahoo.com,,404,,ups.analytics.yahoo.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-21T00:00:00Z,2023-08-16T23:59:59Z,"CN=ups.analytics.yahoo.com, O=Oath Holdings Inc., L=Sunnyvale, ST=California, C=US",ups.analytics.yahoo.com,Oath Holdings Inc.,pixel.advertising.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,545b8ab5094fba0daf617c26ecdacb6c,5dfe8f1f5060f500c6d927b092929f9e911e7ac6749b85ee0a46ab9923d81709,True,ctls,ups.analytics.yahoo.com,,443,https://ups.analytics.yahoo.com:443,https,ATS/9.1.10.57,,GET,3.75.62.37,/,-1840324437,3.71.149.231,HSTS,1,False,,,,
https://us-u.openx.net,,200,516,us-u.openx.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-21T00:00:00Z,2023-08-21T23:59:59Z,"CN=*.openx.net, O=OpenX Technologies\, Inc., L=Pasadena, ST=CALIFORNIA, C=US",*.openx.net,"OpenX Technologies, Inc.",openx.net,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,35cacb31f28ed7457604334b2984a49d,7286651bfef5bbf75b66ed977b422ea76f831a0952dcd8f3d7c7850cc753dd6c,True,ctls,us-u.openx.net,google,443,https://us-u.openx.net:443,https,OXGW/0.0.0,text/html,GET,34.98.64.218,/,372087685,35.244.159.8,HTTP/3,17,False,True,,,
https://use.typekit.net,Adobe Fonts | Explore unlimited fonts,200,154700,fonts.adobe.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-15T00:00:00Z,2023-12-16T23:59:59Z,"CN=*.typekit.com, O=Adobe Inc., L=San Jose, ST=California, C=US",*.typekit.com,Adobe Inc.,typekit.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,dd40db78b9c73dbbb2ae84cef44634b4,cd14431f1c8f86d706d6c7df12191ddac4b741e930a5849abc7d39f262d0621e,True,ctls,fonts.adobe.com,,443,https://use.typekit.net:443,https,nginx,text/html,GET,2.16.186.59,/,-236991280,2a02:26f0:3100::1735:28f0,Ruby on Rails,1813,False,,True,,https://fonts.adobe.com/
https://v2assets.zopim.io/,,403,,v2assets.zopim.io,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.zopim.io,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",3ace046f4ff7d9871d5a3a41a6dfd5f5,ff0712493cd42489d97401b882ff78b98dcedd6172c100c289e6b30a6f9bf49f,True,ctls,v2assets.zopim.io,cloudflare,443,https://v2assets.zopim.io:443,https,cloudflare,text/plain,GET,104.16.152.37,/,1494302000,104.18.204.90,Cloudflare,1,False,True,,,
https://web-wallet-cdn-sandbox.uphold.world,,403,243,web-wallet-cdn-sandbox.uphold.world,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-21T03:19:55Z,2023-09-19T03:19:54Z,CN=uphold.world,uphold.world,,*.uphold.world,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,4053c5f5cbc589d33ef854c40d6545b1,93462e44ab751dd91ba24920f5d28415e7c478ecbd0bb93212ce0c44fc2330cd,True,ctls,web-wallet-cdn-sandbox.uphold.world,cloudflare,443,https://web-wallet-cdn-sandbox.uphold.world:443,https,cloudflare,application/xml,GET,104.21.81.38,/,953344348,2606:4700:3037::6815:5126,HTTP/3,2,False,True,,,
https://www.facebook.com,Facebook - log in or sign up,200,59663,m.facebook.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-08T00:00:00Z,2023-07-07T23:59:59Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,"Meta Platforms, Inc.",messenger.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,424ea63b2e809aaccb28dd6057423ee4,982f26f54e18729ce6fc061f70060832470e79a1eb9efe5128eb3a2bed997a64,True,ctls,m.facebook.com,,443,https://www.facebook.com:443,https,,text/html,GET,157.240.252.35,/,142313513,2a03:2880:f176:84:face:b00c:0:25de,HTTP/3,20,False,,,127.0.0.1:*,https://m.facebook.com/?wtsid=rdr_0FpmebV4EP6K8svQN
https://www.google-analytics.com,Analytics Tools & Solutions for Your Business - Google Analytics,200,118545,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T08:16:09Z,2023-09-11T08:16:08Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,77fce969f6da9c23b46a4179eeece1a8,cd9aec87aa4ae96416bd900a0b81fba5a0f3f8e3b5fd4b2ea159059797f70790,True,ctls,marketingplatform.google.com,,443,https://www.google-analytics.com:443,https,sffe,text/html,GET,142.250.184.238,/,302920777,2a00:1450:4001:828::200e,HTTP/3,1833,False,,,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,https://marketingplatform.google.com/about/analytics/
https://www.google.com,Google,200,241281,www.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T08:21:20Z,2023-09-11T08:21:19Z,CN=www.google.com,www.google.com,,www.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,356ce917eecdafd8f0964fab2c01c648,5ef40e8e31e911278e5335d41c69a84dd90bf0acba633d6fa7c761005296d8e0,,ctls,www.google.com,,443,https://www.google.com:443,https,gws,text/html,GET,142.250.186.164,/,708578229,2a00:1450:4001:812::2004,HTTP/3,152,False,,,https://csp.withgoogle.com/csp/gws/other-hp,
