input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,content_type,tls_expired,csp_domains_,tls_wildcard_certificate,final_url,location
devint-productreg.cdf.cusa.canon.com,403,403,134,devint-productreg.cdf.cusa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint-productreg.cdf.cusa.canon.com,google,443,https://devint-productreg.cdf.cusa.canon.com:443,https,,GET,35.190.20.181,/,1723221432,35.190.20.181,HTTP/3,1,False,True,True,text/html,,,,,
devint-profile.cdf.cam.usa.canon.com,,404,88,devint-profile.cdf.cam.usa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T07:11:30Z,2023-10-01T07:11:29Z,CN=*.hw-tas30.platform-automation.cf-denver.com,*.hw-tas30.platform-automation.cf-denver.com,,*.sys.hw-tas30.platform-automation.cf-denver.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0f6574f69dbdcaf714781a948456eca1,722d69f4fae373f34cc93b81b9334579b047ab5c1fd5dcddecdd78c2c70a6496,ctls,devint-profile.cdf.cam.usa.canon.com,google,443,https://devint-profile.cdf.cam.usa.canon.com:443,https,,GET,34.96.109.137,/,630343802,34.96.109.137,HTTP/3,2,False,True,True,text/plain,,,True,,
devint-profile.cdf.cusa.canon.com,403,403,134,devint-profile.cdf.cusa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint-profile.cdf.cusa.canon.com,google,443,https://devint-profile.cdf.cusa.canon.com:443,https,,GET,35.190.20.181,/,1723221432,35.190.20.181,HTTP/3,1,False,True,True,text/html,,,,,
devint-service-repair.cdf.cusa.canon.com,403,403,134,devint-service-repair.cdf.cusa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint-service-repair.cdf.cusa.canon.com,google,443,https://devint-service-repair.cdf.cusa.canon.com:443,https,,GET,35.190.20.181,/,1723221432,35.190.20.181,HTTP/3,1,False,True,True,text/html,,,,,
devint-snr.myprofile.americas.canon.com,403,403,134,devint-snr.myprofile.americas.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint-snr.myprofile.americas.canon.com,google,443,https://devint-snr.myprofile.americas.canon.com:443,https,,GET,35.190.20.181,/,1723221432,35.190.20.181,HTTP/3,1,False,True,,text/html,,,,,
devint-subscription-stripe.myprofile.americas.canon.com,403,403,134,devint-subscription-stripe.myprofile.americas.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint-subscription-stripe.myprofile.americas.canon.com,google,443,https://devint-subscription-stripe.myprofile.americas.canon.com:443,https,,GET,35.190.20.181,/,1723221432,35.190.20.181,HTTP/3,1,False,True,,text/html,,,,,
devint-subscription.myprofile.americas.canon.com,403,403,134,devint-subscription.myprofile.americas.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint-subscription.myprofile.americas.canon.com,google,443,https://devint-subscription.myprofile.americas.canon.com:443,https,,GET,35.190.20.181,/,1723221432,35.190.20.181,HTTP/3,1,False,True,,text/html,,,,,
devint.cdf-admin.cam.usa.canon.com,,404,86,devint.cdf-admin.cam.usa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T07:11:30Z,2023-10-01T07:11:29Z,CN=*.hw-tas30.platform-automation.cf-denver.com,*.hw-tas30.platform-automation.cf-denver.com,,*.sys.hw-tas30.platform-automation.cf-denver.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0f6574f69dbdcaf714781a948456eca1,722d69f4fae373f34cc93b81b9334579b047ab5c1fd5dcddecdd78c2c70a6496,ctls,devint.cdf-admin.cam.usa.canon.com,google,443,https://devint.cdf-admin.cam.usa.canon.com:443,https,,GET,34.96.109.137,/,399698679,34.96.109.137,HTTP/3,2,False,True,True,text/plain,,,True,,
devint.cdf.cusa.canon.com,,200,10038,devint.cdf.cusa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint.cdf.cusa.canon.com,google,443,https://devint.cdf.cusa.canon.com:443,https,UploadServer,GET,35.190.20.181,/,1215924447,35.190.20.181,HTTP/3,301,False,True,True,text/html,,,,,
devint.mycanon.cusa.canon.com,,200,10038,devint.mycanon.cusa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint.mycanon.cusa.canon.com,google,443,https://devint.mycanon.cusa.canon.com:443,https,UploadServer,GET,35.190.20.181,/,1215924447,35.190.20.181,HTTP/3,301,False,True,True,text/html,,,,,
dispatch.cusa.canon.com,Canon ePartners,200,2176,epartners2.csa.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-24T00:00:00Z,2023-08-24T23:59:59Z,"CN=epartners2.csa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",epartners2.csa.canon.com,"Canon U.S.A., INC.",epartners2.csa.canon.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,86a160eb2578b614deed0f94a49e2429,9e5be7d4767c406b67814d430f9298b76ef07770758f8919abdc641e4fd7f1ee,ctls,epartners2.csa.canon.com,,443,https://dispatch.cusa.canon.com:443,https,,GET,146.184.161.149,/,1140977752,146.184.161.149,Java Servlet:3.0,36,False,,,text/html,,,,https://epartners2.csa.canon.com/csaEP/login,
documents.itcg.cusa.canon.com,Error,403,177,documents.itcg.cusa.canon.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-13T00:00:00Z,2024-06-12T23:59:59Z,"CN=documents.itcg.cusa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",documents.itcg.cusa.canon.com,"Canon U.S.A., INC.",documents.itcg.cusa.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,fbb8a3883052e1af85149099bd32affb,6339929e6d110785186105eb1b6ed5f86fd8b1010d2a095933518747952730b6,ctls,documents.itcg.cusa.canon.com,,443,https://documents.itcg.cusa.canon.com:443,https,,GET,95.101.111.153,/,-430874850,2a02:26f0:480:d::210:f149,,5,False,,,text/html,,,,,
downloads.canon.com,,404,10,downloads.canon.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-04T00:00:00Z,2023-08-04T23:59:59Z,"CN=www.usa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",www.usa.canon.com,"Canon U.S.A., INC.",b2cweb.usa.canon.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,617452c83ae41c0b09c0b8fa166404af,87620dc99295b80d917bc12cfcc52d5ffde8e2622e297cb0d2cbef684c6352e5,ctls,downloads.canon.com,,443,https://downloads.canon.com:443,https,AkamaiNetStorage,GET,184.86.103.145,/,1864250944,184.86.103.158,,2,False,,,,,,,,
ecarriersmobile.csa.canon.com,Bad Request,400,334,ecarriersmobile.csa.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-24T00:00:00Z,2024-01-23T23:59:59Z,"CN=ecarriersmobile.csa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",ecarriersmobile.csa.canon.com,"Canon U.S.A., INC.",m.ecarriers.csa.canon.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6e25f4fd46ba0687e302bae8db0f3ed0,d0df5dbe616d4c29e29a28b302027c45fa2a1eda60c51bec2cecbf1a9f73fa0b,ctls,ecarriersmobile.csa.canon.com,,443,https://ecarriersmobile.csa.canon.com:443,https,Microsoft-HTTPAPI/2.0,GET,146.184.161.224,/,2139917292,146.184.161.224,Microsoft HTTPAPI:2.0,7,False,,,text/html,,,,,
elmcqa.cusa.canon.com,,200,38,elmcqa.cusa.canon.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-20T00:00:00Z,2023-10-20T23:59:59Z,"CN=nyrhdz61.cusa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",nyrhdz61.cusa.canon.com,"Canon U.S.A., INC.",mst.usa.canon.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7e1253a741aee93c207f4b89c073bd67,1b6750870b66bfe178f4a5a6b066326615129c797c7227ef47ecd02eed648e11,ctls,elmcqa.cusa.canon.com,,443,https://elmcqa.cusa.canon.com:443,https,,GET,146.184.161.45,/,501929981,146.184.161.45,HSTS,2,False,,True,text/xml,,,,,
emanage.csa.canon.com,Login,200,39854,mycsa.csa.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-19T00:00:00Z,2024-01-18T23:59:59Z,"CN=mycsa.csa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",mycsa.csa.canon.com,"Canon U.S.A., INC.",emanage.csa.canon.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,36267e7b4264c09a49129c246cb7aeb1,32a3c73950962d56fdebc40867b05cc1e3df65e32e7e32dbf2bbcfde65fc52ca,ctls,mycsa.csa.canon.com,,443,https://emanage.csa.canon.com:443,https,,GET,146.184.161.169,/,-783047728,146.184.161.169,Java Servlet:3.0,1197,False,,,text/html,,http://10.78.10.22,,https://mycsa.csa.canon.com/csaApp2/login.htm,
employee-rewards.cusa.canon.com,Canon Years of Service,200,4734,www.canonserviceawards.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-23T00:00:00Z,2023-11-23T23:59:59Z,"CN=www.employee-rewards.cusa.canon.com, O=ITA Group\, Inc., L=West Des Moines, ST=Iowa, C=US",www.employee-rewards.cusa.canon.com,"ITA Group, Inc.",employee-rewards.cusa.canon.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b21d9c2e3e702e371fb80c2a7173583c,368d6039bb351c422ae5bfe886af8c842b783b5e274dcfa2fff3c55319c31480,ctls,www.canonserviceawards.com,,443,https://employee-rewards.cusa.canon.com:443,https,Microsoft-IIS/10.0,GET,146.184.161.19,/,,146.184.161.19,Windows Server,129,False,,,text/html,,ssl.google-analytics.com,,https://www.canonserviceawards.com,
employeerecognition.cusa.canon.com,Canon Rewards & Recognition,200,8746,canonrecognition.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-23T00:00:00Z,2023-11-23T23:59:59Z,"CN=www.canonrecognition.com, O=ITA Group\, Inc., L=West Des Moines, ST=Iowa, C=US",www.canonrecognition.com,"ITA Group, Inc.",test.canonrecognition.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3dd27362b6f00526073daa10b99ac74f,f18db65cb78e81717c61b718ff8da256d60ac9e277b252507b9c93e82b2a9b69,ctls,canonrecognition.com,,443,https://employeerecognition.cusa.canon.com:443,https,,GET,146.184.161.195,/,-1778759034,146.184.161.195,HSTS,217,False,,,text/html,,https://*.salesforce.com,,https://canonrecognition.com/,
emsdcentral.csa.canon.com,Login,200,38663,emsdcentral.csa.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-29T00:00:00Z,2024-06-28T23:59:59Z,"CN=emsdcentral.csa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",emsdcentral.csa.canon.com,"Canon U.S.A., INC.",emsdcentral.csa.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,4c5999079bd704a959d12f2151a1e7fb,6391fa25e709d5b2a009dc3068ef4028e8deb4ab2938615b79e8003057c111ed,ctls,emsdcentral.csa.canon.com,,443,https://emsdcentral.csa.canon.com:443,https,,GET,146.184.161.168,/,-780928015,146.184.161.168,Java Servlet:3.0,1189,False,,,text/html,,https://eproforma.s21dev.csa.canon.com,,https://emsdcentral.csa.canon.com/csaApp2/login.htm,
enablingcreativity.usa.canon.com,,200,94,,,,,,,,,,,,,,,,,,,,80,http://enablingcreativity.usa.canon.com:80,http,,GET,165.160.15.20,/,820150424,165.160.13.20,,2,False,,,,,,,,
encuesta.cla.canon.com,Canon Latin America Group,200,4089,,,,,,,,,,,,,,,,,,,,80,http://encuesta.cla.canon.com:80,http,Microsoft-IIS/10.0 ,GET,185.5.127.182,/,1631801191,185.5.127.182,Windows Server,89,False,,,text/html,,,,,
enterpriseenrollment.cbps.canon.com,Microsoft Intune admin center,200,40356,intune.microsoft.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-15T23:09:38Z,2024-06-27T23:59:59Z,"CN=intune.microsoft.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",intune.microsoft.com,Microsoft Corporation,intune.microsoft.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,cc05305937f68a7eea27d9d7af0caa65,110faef00876766ade3550f2f7525379d91c5b3f225fef3ca414db8c9620b49b,ctls,intune.microsoft.com,azure,443,https://enterpriseenrollment.cbps.canon.com:443,https,,GET,52.236.189.96,/,1631801191,52.236.189.96,HSTS,4,False,True,,text/html,,,,https://intune.microsoft.com/,
enterpriseregistration.cbps.canon.com,Service,404,1565,enterpriseregistration.cbps.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-03T00:00:00Z,2024-07-03T23:59:59Z,"CN=graph.windows.net, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",graph.windows.net,Microsoft Corporation,sts.windows.net,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e7df1f16e52638c1dfeed42ec0ca9590,2ac4f3864729a635125d556395e9307bc2967b6675fdc970a1d9e7daad887c7f,ctls,enterpriseregistration.cbps.canon.com,azure,443,https://enterpriseregistration.cbps.canon.com:443,https,,GET,40.126.32.129,/,-2070773535,2603:1026:3000:150::3,HSTS,14,False,True,True,text/html,,,True,,
eoswebcam.dis.cusa.canon.com,Page Not Found,404,10712,eoswebcam.dis.cusa.canon.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-15T10:20:33Z,2023-10-13T11:18:52Z,CN=www.plantgantt.com,www.plantgantt.com,,quiz.psd.pt,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,0d445a0179d8774cda082d3a8bd0b431,d31384f8f596117afbc201a8195f28bda8b652ae4825d64be22c949b2948518d,ctls,eoswebcam.dis.cusa.canon.com,,443,https://eoswebcam.dis.cusa.canon.com:443,https,,GET,199.36.158.100,/,-336973701,199.36.158.100,HTTP/3,100,False,,,text/html,,,,,
eproforma.csa.canon.com,BSD Site Portal - Login,200,11496,eproforma.csa.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-11T00:00:00Z,2024-07-10T23:59:59Z,"CN=eproforma.csa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",eproforma.csa.canon.com,"Canon U.S.A., INC.",eproforma.csa.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,80f4fde45ad4365b1e7357d20d105f44,1eefd1e1555ab506829d5bc6eac6279289e5d560446ecd4aa1454eeb03fcaff1,ctls,eproforma.csa.canon.com,,443,https://eproforma.csa.canon.com:443,https,,GET,146.184.161.152,/,-1377982696,146.184.161.152,,375,False,,,text/html,,,,https://eproforma.csa.canon.com/OA_HTML/canonBSDSiteLogin.jsp,
ess.csa.canon.com,"Enterprise, Production & Large Format Printing Systems from Canon Solutions America - Canon Solutions America",200,307679,csa.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,"CN=partnernet.usa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",partnernet.usa.canon.com,"Canon U.S.A., INC.",phillips66.mycanonconnection.usa.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,452a2a0cfa88757e7d9651bedbc77c03,b3f7ef6078ebe98ebd35804a4a8f19316811e4ee259b7a6c8a3170e5293aae82,ctls,csa.canon.com,cloudflare,80,http://ess.csa.canon.com:80,http,,GET,104.17.70.206,/,1989492308,104.17.73.206,Java Servlet:3.0,7522,False,True,,text/html,,,,https://csa.canon.com/internet/portal/us/csa,
ess1.csa.canon.com,,200,101,ess1.csa.canon.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-08T00:00:00Z,2024-04-07T23:59:59Z,"CN=ess1.csa.canon.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",ess1.csa.canon.com,"Cloudflare, Inc.",ess1.csa.canon.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",c3023b5b1b52c369af1707e825a2ccb2,3e684283cbfb3989101c495635f530531f9261d47475a4d7d4447294d8d26473,ctls,ess1.csa.canon.com,cloudflare,443,https://ess1.csa.canon.com:443,https,cloudflare,GET,104.17.73.206,/,-1840324437,104.17.70.206,Cloudflare Bot Management,7,False,True,,text/html,,,,,
etrackcanon.csa.canon.com,eTrackCanon (WASM),200,2844,etrackcanon.csa.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-07T00:00:00Z,2024-03-06T23:59:59Z,"CN=etrackcanon.csa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",etrackcanon.csa.canon.com,"Canon U.S.A., INC.",ecarriersmobile.csa.canon.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6969e6ca67800665b82bb8fabf325b03,b463c70ee91e013904487d1c7861ca52beaeeb6589c5a2f4fe310b0880569e4d,ctls,etrackcanon.csa.canon.com,,443,https://etrackcanon.csa.canon.com:443,https,,GET,146.184.161.55,/,1028778535,146.184.161.55,Microsoft ASP.NET,101,False,,,text/html,,https://fonts.gstatic.com,,,
eula.ciis.canon.com,"Canon Information and Imaging Solutions, Inc.",200,23896,,,,,,,,,,,,,,,,,,,,80,http://eula.ciis.canon.com:80,http,,GET,146.184.161.155,/,-424823972,146.184.161.155,,549,False,,,text/html,,,,,
ext03.csa.canon.com,Ameriprise Printing Solutions,200,36107,ext03.csa.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-13T00:00:00Z,2024-01-12T23:59:59Z,"CN=ext08.csa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",ext08.csa.canon.com,"Canon U.S.A., INC.",homeservice.csa.canon.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d7fbb39e008949b50042bfaea3029ca0,094bafdcdf3aa9c1eb33389ebaafa541fc972d81139b62c05ad51d70722d7f61,ctls,ext03.csa.canon.com,,443,https://ext03.csa.canon.com:443,https,,GET,146.184.161.203,/,1908147121,146.184.161.203,Microsoft ASP.NET,512,False,,,text/html,,,,,
ext07.csa.canon.com,eTrackCanon (WASM),200,2844,ext07.csa.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-13T00:00:00Z,2024-01-12T23:59:59Z,"CN=ext08.csa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",ext08.csa.canon.com,"Canon U.S.A., INC.",homeservice.csa.canon.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d7fbb39e008949b50042bfaea3029ca0,094bafdcdf3aa9c1eb33389ebaafa541fc972d81139b62c05ad51d70722d7f61,ctls,ext07.csa.canon.com,,443,https://ext07.csa.canon.com:443,https,,GET,146.184.161.147,/,1028778535,146.184.161.147,Microsoft ASP.NET,101,False,,,text/html,,https://fonts.gstatic.com,,,
ext12.csa.canon.com,,200,1988,ext12.csa.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=ext12.csa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",ext12.csa.canon.com,"Canon U.S.A., INC.",ext12.csa.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,dcdba4824d567cf08d4af142f6a2a3bb,9f98b17138967d1e7aa4aad36773e89c9730325f2e5bb6591314a5a352e13587,ctls,ext12.csa.canon.com,,443,https://ext12.csa.canon.com:443,https,Unknown,GET,146.184.170.55,/,1631801191,146.184.170.55,Java,35,False,,,text/html,,,,https://ext12.csa.canon.com/advcloud/init,
fedservice.cusa.canon.com,,200,45,fedservice.cusa.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-28T00:00:00Z,2023-07-28T23:59:59Z,"CN=fedservice.cusa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",fedservice.cusa.canon.com,"Canon U.S.A., INC.",fedservice.loja.canon.com.br,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0db247f5bf81dbb91e7001e6b45239db,dd2d799e6155885d5cc130ef24672cbb7a53b40bbfa3b927859756b707cef9ff,ctls,fedservice.cusa.canon.com,,443,https://fedservice.cusa.canon.com:443,https,Apache,GET,146.184.170.31,/,1215924447,146.184.170.31,HSTS,2,False,,,text/html,,,,https://fedservice.cusa.canon.com/index.html,
