input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,final_url,tls_mismatched
https://ib.adnxs.com,,404,,ib.adnxs.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-02-13T00:00:00Z,2024-03-15T23:59:59Z,"CN=*.adnxs.com, O=Xandr Inc., L=New York, ST=New York, C=US",*.adnxs.com,Xandr Inc.,adnxs.com,"CN=GeoTrust ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust ECC CA 2018,DigiCert Inc,ff4755a60dbee0f07f67cedc8c272005,2337bd5ee4be3f42822efc81a3c918daff82a7d8c23731be9035faf9cc40fa2e,True,ctls,ib.adnxs.com,,443,https://ib.adnxs.com:443,https,nginx/1.21.3,text/html,GET,185.89.210.90,/,-1840324437,185.89.210.20,Nginx:1.21.3,1,False,,,,
https://idsync.rlcdn.com,,404,19,idsync.rlcdn.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-03-03T23:59:59Z,CN=*.rlcdn.com,*.rlcdn.com,,rlcdn.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3fc8fa523a85a5bb10ff986aa04b9bd5,8c8ca7a08ef7d057ed7958bd3015c8d4ee06c3b7f1e3ecfb9b70ab0ed214d00f,True,ctls,idsync.rlcdn.com,google,443,https://idsync.rlcdn.com:443,https,,text/plain,GET,35.244.174.68,/,-1654464406,35.244.174.68,HTTP/3,2,False,True,,,
https://lh3.googleusercontent.com,Error 400 (Bad Request)!!1,400,1555,lh3.googleusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T12:00:35Z,2023-07-17T12:00:34Z,CN=*.googleusercontent.com,*.googleusercontent.com,,*.cloudshell.googleusercontent.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,6461eaaf691819771d7ccad1bae69fa4,9488d7f1fb756a9e7a23a0335176ab7e3d5a5589112d18d822385b74c4711e82,True,ctls,lh3.googleusercontent.com,,443,https://lh3.googleusercontent.com:443,https,fife,text/html,GET,172.217.16.129,/,1427279934,2a00:1450:4001:827::2001,HTTP/3,12,False,,,,
https://magic.veriff.me,An error occurred on the server,404,1638,magic.veriff.me,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-11-26T23:59:59Z,CN=magic.veriff.me,magic.veriff.me,,*.veriff.me,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,31c456b3120b3e6e36fc6d2626a7e140,c5bf6368bf192340258ee3df3c44ce4ad1516d0a6235565f388431c2c6bb63c0,True,ctls,magic.veriff.me,cloudfront,443,https://magic.veriff.me:443,https,,text/html,GET,18.66.112.116,/,-2093919350,18.66.112.122,Amazon Web Services,61,False,True,,,
https://p.typekit.net,Adobe Fonts | Explore unlimited fonts,200,157240,fonts.adobe.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-15T00:00:00Z,2023-12-16T23:59:59Z,"CN=*.typekit.com, O=Adobe Inc., L=San Jose, ST=California, C=US",*.typekit.com,Adobe Inc.,typekit.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,dd40db78b9c73dbbb2ae84cef44634b4,cd14431f1c8f86d706d6c7df12191ddac4b741e930a5849abc7d39f262d0621e,True,ctls,fonts.adobe.com,,443,https://p.typekit.net:443,https,nginx,text/html,GET,2.16.186.49,/,1494302000,2a02:26f0:3400::1703:5993,Ruby on Rails,1832,False,,,https://fonts.adobe.com/?ref=tk.com,True
https://pay.google.com/,Redirecting...,200,878,pay.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ccf98682d60d9e7ef59d3d2493cd2a21,190dea597b07fed314c500a17b16b54a5b1cd3646bd078459020b1653ba147d7,True,ctls,pay.google.com,,443,https://pay.google.com:443,https,GSE,text/html,GET,66.102.1.92,/,302920777,2a00:1450:400c:c09::5c,OpenGSE,1,False,,http:,https://pay.google.com/payments/home,
https://pay.google.com/gp/p/js/pay.js,,200,118551,pay.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ccf98682d60d9e7ef59d3d2493cd2a21,190dea597b07fed314c500a17b16b54a5b1cd3646bd078459020b1653ba147d7,True,ctls,pay.google.com,,443,https://pay.google.com:443/gp/p/js/pay.js,https,ESF,application/javascript,GET,66.102.1.92,/gp/p/js/pay.js,302920777,2a00:1450:400c:c09::5c,HTTP/3,314,False,,https://www.google-analytics.com,,
https://pixel.advertising.com,,404,,ups.analytics.yahoo.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-21T00:00:00Z,2023-08-16T23:59:59Z,"CN=ups.analytics.yahoo.com, O=Oath Holdings Inc., L=Sunnyvale, ST=California, C=US",ups.analytics.yahoo.com,Oath Holdings Inc.,pixel.advertising.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,545b8ab5094fba0daf617c26ecdacb6c,5dfe8f1f5060f500c6d927b092929f9e911e7ac6749b85ee0a46ab9923d81709,True,ctls,ups.analytics.yahoo.com,,443,https://pixel.advertising.com:443,https,ATS/9.1.10.57,,GET,3.75.62.37,/,-1840324437,3.71.149.231,HSTS,1,False,,,https://ups.analytics.yahoo.com/,
https://pixel.rubiconproject.com,,404,,pixel.rubiconproject.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-03-05T00:00:00Z,2024-04-03T23:59:59Z,"CN=*.rubiconproject.com, O=Magnite\, Inc., L=Los Angeles, ST=California, C=US",*.rubiconproject.com,"Magnite, Inc.",rubiconproject.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,028b9726d0f993c7475e2eae74d0fb86,19d85b7eed6b7671607f27c694a888728646814bfe110a5828067c04f3948738,True,ctls,pixel.rubiconproject.com,,443,https://pixel.rubiconproject.com:443,https,,,GET,69.173.144.138,/,-1840324437,69.173.144.139,,1,False,,,,
https://player.vimeo.com/,Features and Tools | Vimeo,200,142870,vimeo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-21T00:00:00Z,2023-09-20T23:59:59Z,"CN=vimeo.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",vimeo.com,"Cloudflare, Inc.",vimeo.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",abfbe98ee21ae761e7c907a2c2b11739,194c25b1c83430e1b8571f3a61c8671e0c371c345f741e485c2458d8b9e2a85b,True,ctls,vimeo.com,cloudflare,443,https://player.vimeo.com:443,https,cloudflare,text/html,GET,162.159.128.61,/,1154390870,162.159.138.60,Varnish,1060,False,True,https:,https://vimeo.com/features,
https://production.plaid.com/link/heartbeat,,404,292,production.plaid.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,2023-06-23T23:59:59Z,"CN=production.plaid.com, O=Plaid Inc, L=San Francisco, ST=California, C=US, serialNumber=5185168, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",production.plaid.com,Plaid Inc,production2.plaid.com,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,616b19ab70dbe762c9ffdd7cf9473a44,3dd52d0e491278b8f0924a3d308792e5616f923fa834c5ad8ee6e1144cf86f69,,ctls,production.plaid.com,,443,https://production.plaid.com:443/link/heartbeat,https,nginx,application/json,GET,54.84.152.165,/link/heartbeat,-2091703384,3.210.236.52,Nginx,9,False,,,,
https://rollout.ada.support/,,200,77,rollout.ada.support,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-29T23:59:59Z,CN=*.ada.support,*.ada.support,,*.ops.ada.support,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,d43a2011a0c87f3e6740bb5d6541909d,3dfcfa41a53c25c14d4be4ee3f421faeb8c75c85c773153bd4eea44343ae720f,True,ctls,rollout.ada.support,cloudfront,443,https://rollout.ada.support:443,https,AmazonS3,application/json,GET,143.204.215.126,/,116598523,143.204.215.125,Amazon Web Services,7,False,True,,,
https://s.adroll.com,,403,243,s.adroll.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-08-01T23:59:59Z,CN=s.adroll.com,s.adroll.com,,s.adroll.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0ad9280dbc71d1b5f196848d1bad00b0,a5de50839470f70c8a7c3ef5ebdd70cdb98044d8817c870afce7b5b185e2eada,,ctls,s.adroll.com,cloudfront,443,https://s.adroll.com:443,https,AmazonS3,application/xml,GET,18.66.147.101,/,1151358500,2600:9000:225e:f000:6:9280:1080:93a1,Amazon Web Services,2,False,True,,,
https://s3.amazonaws.com/cdn.uphold.com/,,403,243,s3.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-11T00:00:00Z,2023-12-20T23:59:59Z,CN=s3.amazonaws.com,s3.amazonaws.com,,s3-deprecated.us-east-1.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3e6c74e7bcc0a301938b7a3509ca3ace,31494611b3e6659b4e9a3af805171907756aee7e37d017bcc27104768c785fbd,True,ctls,s3.amazonaws.com,,443,https://s3.amazonaws.com:443/cdn.uphold.com/,https,AmazonS3,application/xml,GET,54.231.165.24,/cdn.uphold.com/,-34487522,52.217.33.142,Amazon Web Services,2,False,,,,
https://s3.us-east-1.amazonaws.com,Cloud Object Storage – Amazon S3 – Amazon Web Services,200,75093,aws.amazon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,2024-03-07T23:59:59Z,CN=aws.amazon.com,aws.amazon.com,,1.aws-lbr.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,142203600fa2c4d1b20831103811f8d6,54108acd24884070f6280ba1133869ead976599d259f036c681587b6a5f081f5,,ctls,aws.amazon.com,,443,https://s3.us-east-1.amazonaws.com:443,https,Server,text/html,GET,52.217.0.77,/,1428730927,52.217.12.134,Handlebars,815,False,,https://dpm.demdex.net,https://aws.amazon.com/s3/,
https://services.cognitoforms.com,Cognito Forms: Free Online Form Builder,200,144758,www.cognitoforms.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-13T14:40:58Z,2023-08-07T20:21:40Z,"CN=*.cognitoforms.com, O=Cognito\, LLC, L=Columbia, ST=South Carolina, C=US",*.cognitoforms.com,"Cognito, LLC",cognitoforms.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",d469ceac6e466b00dbe6fc84fcf1585a,fac97233a5f875df902cbaebea2a61955c2da34fae2cf3db78918d83943d156c,True,ctls,www.cognitoforms.com,,443,https://services.cognitoforms.com:443,https,,text/html,GET,20.246.218.104,/,1610086379,20.246.218.104,HSTS,175,False,,https://*,https://www.cognitoforms.com/,
https://simage2.pubmatic.com,,200,36,simage2.pubmatic.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T00:00:00Z,2023-07-14T23:59:59Z,"CN=*.pubmatic.com, O=PubMatic\, Inc., L=Redwood City, ST=California, C=US",*.pubmatic.com,"PubMatic, Inc.",*.pubmatic.com,"CN=DigiCert Baltimore TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Baltimore TLS RSA SHA256 2020 CA1,DigiCert Inc,c6e2e39c12530f13d9a19a658fbde3c7,e35d67143f425b5e1e92074eafe0276ea0aaa4b592abdbbb3baabb9f5d0c38e6,True,ctls,simage2.pubmatic.com,,443,https://simage2.pubmatic.com:443,https,nginx,text/html,GET,185.64.189.110,/,190856733,185.64.189.110,Nginx,5,False,,,,
https://ssl.google-analytics.com,Analytics Tools & Solutions for Your Business - Google Analytics,200,118519,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ccf98682d60d9e7ef59d3d2493cd2a21,190dea597b07fed314c500a17b16b54a5b1cd3646bd078459020b1653ba147d7,True,ctls,marketingplatform.google.com,,443,https://ssl.google-analytics.com:443,https,sffe,text/html,GET,142.250.186.104,/,302920777,2a00:1450:4001:801::2008,HTTP/3,1831,False,,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,https://marketingplatform.google.com/about/analytics/,
https://static.ada.support/,,403,243,static.ada.support,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-29T23:59:59Z,CN=*.ada.support,*.ada.support,,*.ops.ada.support,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,d43a2011a0c87f3e6740bb5d6541909d,3dfcfa41a53c25c14d4be4ee3f421faeb8c75c85c773153bd4eea44343ae720f,True,ctls,static.ada.support,cloudfront,443,https://static.ada.support:443,https,AmazonS3,application/xml,GET,18.66.147.60,/,852826940,18.66.147.113,Amazon Web Services,2,False,True,,,
https://stats.g.doubleclick.net,Analytics Tools & Solutions for Your Business - Google Analytics,200,118519,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ccf98682d60d9e7ef59d3d2493cd2a21,190dea597b07fed314c500a17b16b54a5b1cd3646bd078459020b1653ba147d7,True,ctls,marketingplatform.google.com,,443,https://stats.g.doubleclick.net:443,https,sffe,text/html,GET,66.102.1.157,/,302920777,2a00:1450:400c:c0d::9d,HTTP/3,1831,False,,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,https://marketingplatform.google.com/about/analytics/,
https://sync.outbrain.com,OOPS! Page Not Found | Outbrain.com,404,15555,sync.outbrain.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-06T00:00:00Z,2023-11-28T23:59:59Z,"CN=*.outbrain.com, O=OUTBRAIN INC., L=New York, ST=New York, C=US",*.outbrain.com,OUTBRAIN INC.,outbrain.com,"CN=Thawte RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",Thawte RSA CA 2018,DigiCert Inc,3836eac483a5e177131fa77c7227f954,9954b05d178f2a3a3cff99974021f24ee95c508213f4dc6342721b3ceb19fd6b,True,ctls,sync.outbrain.com,,443,https://sync.outbrain.com:443,https,,text/html,GET,64.202.112.31,/,-1060002298,64.202.112.31,,1,False,,,,
https://sync.taboola.com,,200,66,sync.taboola.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,2023-12-31T23:59:59Z,"CN=*.taboola.com, O=TABOOLA.COM LTD, L=RAMAT GAN, C=IL",*.taboola.com,TABOOLA.COM LTD,taboolasyndication.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,6fa4478cb638471ae02776b288ed10ee,9cb3911782d1461deb70f3c56c9b1f00b7a82b8c3ff0c4033dceb8befd143da5,True,ctls,sync.taboola.com,,443,https://sync.taboola.com:443,https,nginx,text/html,GET,141.226.228.48,/,-1150344962,141.226.228.48,Nginx,4,False,,,,
https://trc.taboola.com,,200,66,trc.taboola.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,2023-12-31T23:59:59Z,"CN=*.taboola.com, O=TABOOLA.COM LTD, L=RAMAT GAN, C=IL",*.taboola.com,TABOOLA.COM LTD,taboolasyndication.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9f01043dd424a194cb4f53f7383d43b5,d984778a617e5f03b0f616b225b3490e43d83382a94e884a7ec7ea9df3334811,True,ctls,trc.taboola.com,fastly,443,https://trc.taboola.com:443,https,nginx,text/html,GET,151.101.1.44,/,-1840324437,2a04:4e42:600::300,Varnish,4,False,True,,,
https://uphold-file-service.s3.amazonaws.com/,,403,243,uphold-file-service.s3.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-21T00:00:00Z,2023-12-19T23:59:59Z,CN=*.s3.amazonaws.com,*.s3.amazonaws.com,,s3.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5c786d7d836f7ec7d65e625b0bca2ab2,25b0a7826fcb8f6ae0c7bc14d8e53ea2741097aac08c7243810f2a739d63f6c4,True,ctls,uphold-file-service.s3.amazonaws.com,,443,https://uphold-file-service.s3.amazonaws.com:443,https,AmazonS3,application/xml,GET,52.217.102.116,/,-1195775492,52.216.212.81,Amazon Web Services,2,False,,,,
https://uphold.ada.support/,Ada,200,3685,uphold.ada.support,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-29T23:59:59Z,CN=*.ada.support,*.ada.support,,*.ops.ada.support,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,d43a2011a0c87f3e6740bb5d6541909d,3dfcfa41a53c25c14d4be4ee3f421faeb8c75c85c773153bd4eea44343ae720f,True,ctls,uphold.ada.support,cloudfront,443,https://uphold.ada.support:443,https,CloudFront,text/html,GET,18.66.147.104,/,513422502,18.66.147.47,HSTS,35,False,True,*.okta.com,,
https://uphold.report-uri.com/r/d/csp/enforce,Report URI: Welcome to report-uri.com,200,30914,report-uri.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-05T21:09:26Z,2023-07-04T21:09:25Z,CN=*.report-uri.com,*.report-uri.com,,report-uri.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,2128e997ff28af0650b7d95c3213b246,ce65156d72d6ff348f1e593736490978e80976ba3859748a2d4acb57b88b87e5,True,ctls,report-uri.com,cloudflare,443,https://uphold.report-uri.com:443/r/d/csp/enforce,https,cloudflare,text/html,GET,104.17.186.88,/r/d/csp/enforce,-1227291828,2606:4700::6811:b758,HTTP/3,534,False,True,https://scotthelme.report-uri.com/r/d/csp/enforce,https://report-uri.com,
https://uphold.zendesk.com,Security check,403,7769,support.uphold.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T23:45:18Z,2023-08-17T23:45:17Z,CN=support.uphold.com,support.uphold.com,,support.uphold.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,62a8efa4ae34d1f3b982955d66030802,5e055d9c170f76a580244b5e4cdfce28f53a60320daabec4ee1ff1bd446afbb5,,ctls,support.uphold.com,cloudflare,443,https://uphold.zendesk.com:443,https,cloudflare,text/html,GET,104.16.53.111,/,-1279294674,104.16.51.111,Cloudflare,103,False,True,,https://support.uphold.com/hc/en-us,
https://uphold.zendesk.com/,Security check,403,7749,support.uphold.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T23:45:18Z,2023-08-17T23:45:17Z,CN=support.uphold.com,support.uphold.com,,support.uphold.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,62a8efa4ae34d1f3b982955d66030802,5e055d9c170f76a580244b5e4cdfce28f53a60320daabec4ee1ff1bd446afbb5,,ctls,support.uphold.com,cloudflare,443,https://uphold.zendesk.com:443,https,cloudflare,text/html,GET,104.16.53.111,/,-1279294674,104.16.51.111,Cloudflare,103,False,True,,https://support.uphold.com/hc/en-us,
https://ups.analytics.yahoo.com,,404,,ups.analytics.yahoo.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-21T00:00:00Z,2023-08-16T23:59:59Z,"CN=ups.analytics.yahoo.com, O=Oath Holdings Inc., L=Sunnyvale, ST=California, C=US",ups.analytics.yahoo.com,Oath Holdings Inc.,pixel.advertising.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,545b8ab5094fba0daf617c26ecdacb6c,5dfe8f1f5060f500c6d927b092929f9e911e7ac6749b85ee0a46ab9923d81709,True,ctls,ups.analytics.yahoo.com,,443,https://ups.analytics.yahoo.com:443,https,ATS/9.1.10.57,,GET,3.71.149.231,/,-1840324437,3.75.62.37,HSTS,1,False,,,,
https://us-u.openx.net,,200,516,us-u.openx.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-21T00:00:00Z,2023-08-21T23:59:59Z,"CN=*.openx.net, O=OpenX Technologies\, Inc., L=Pasadena, ST=CALIFORNIA, C=US",*.openx.net,"OpenX Technologies, Inc.",openx.net,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,35cacb31f28ed7457604334b2984a49d,7286651bfef5bbf75b66ed977b422ea76f831a0952dcd8f3d7c7850cc753dd6c,True,ctls,us-u.openx.net,google,443,https://us-u.openx.net:443,https,OXGW/0.0.0,text/html,GET,34.98.64.218,/,372087685,35.244.159.8,HTTP/3,17,False,True,,,
https://use.typekit.net,Adobe Fonts | Explore unlimited fonts,200,157240,fonts.adobe.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-15T00:00:00Z,2023-12-16T23:59:59Z,"CN=*.typekit.com, O=Adobe Inc., L=San Jose, ST=California, C=US",*.typekit.com,Adobe Inc.,typekit.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,dd40db78b9c73dbbb2ae84cef44634b4,cd14431f1c8f86d706d6c7df12191ddac4b741e930a5849abc7d39f262d0621e,True,ctls,fonts.adobe.com,,443,https://use.typekit.net:443,https,nginx,text/html,GET,2.16.186.59,/,-236991280,2a02:26f0:3400::1703:59d0,Ruby on Rails,1832,False,,,https://fonts.adobe.com/,True
https://v2assets.zopim.io/,403 Forbidden,403,548,v2assets.zopim.io,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.zopim.io,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",3ace046f4ff7d9871d5a3a41a6dfd5f5,ff0712493cd42489d97401b882ff78b98dcedd6172c100c289e6b30a6f9bf49f,True,ctls,v2assets.zopim.io,cloudflare,443,https://v2assets.zopim.io:443,https,cloudflare,text/html,GET,104.16.152.37,/,1973257900,104.18.204.90,Cloudflare,14,False,True,,,
https://web-wallet-cdn.uphold.world,,403,243,web-wallet-cdn.uphold.world,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-23T02:20:18Z,2023-07-22T02:20:17Z,CN=uphold.world,uphold.world,,*.uphold.world,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,b408d5cb6ea4f94df356f98abb9d4d35,fdcd05f774e98bfb2500aef77bf2f4766d83b6a26e5b1e812a9c68a60ab5792e,True,ctls,web-wallet-cdn.uphold.world,cloudflare,443,https://web-wallet-cdn.uphold.world:443,https,cloudflare,application/xml,GET,104.21.81.38,/,1942048200,2606:4700:3037::6815:5126,HTTP/3,2,False,True,,,
https://www.facebook.com,Facebook - log in or sign up,200,61463,m.facebook.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2023-05-29T23:59:59Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,"Meta Platforms, Inc.",messenger.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,0c122a64f87702aff7e3e0999967242e,f2d13631ab4a109befa09d230a308f6a2d7e35fbf7ccf595aebdcf9fba6dbfed,True,ctls,m.facebook.com,,443,https://www.facebook.com:443,https,,text/html,GET,157.240.9.35,/,142313513,2a03:2880:f176:84:face:b00c:0:25de,HTTP/3,20,False,,www.googleadservices.com,https://m.facebook.com/,
https://www.google-analytics.com,Analytics Tools & Solutions for Your Business - Google Analytics,200,118519,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ccf98682d60d9e7ef59d3d2493cd2a21,190dea597b07fed314c500a17b16b54a5b1cd3646bd078459020b1653ba147d7,True,ctls,marketingplatform.google.com,,443,https://www.google-analytics.com:443,https,sffe,text/html,GET,216.239.36.178,/,302920777,2001:4860:4802:36::178,HTTP/3,1831,False,,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,https://marketingplatform.google.com/about/analytics/,
https://www.google.com,Google,200,252889,www.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T12:01:16Z,2023-07-17T12:01:15Z,CN=www.google.com,www.google.com,,www.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,fc50d80049333ccb03bb8013bb58334a,b436c71033b81c75b14d32fbb808165bdab213d2a978246e6bfe5ecaa1f15eeb,,ctls,www.google.com,,443,https://www.google.com:443,https,gws,text/html,GET,142.250.186.100,/,708578229,2a00:1450:4001:828::2004,HTTP/3,573,False,,https:,,
